Position (mm),Cluster no.,Si,K,Ca,Ti,Cr,Br,Mn,Fe,Ni,Cu,Zn,Pb,Zr,Rb,PC1,PC2,PC3
390,1,0.268246416,0.560492622,0.531384538,0.477200104,-1.334807526,-2.878287471,-1.518948919,4.240228626,-0.757173232,-0.28112921,-0.714719916,-3.432598206,2.059395757,0.22046215,-5.996915209,1.401943237,0.929240194
391,1,-0.025063582,0.497271121,0.063108251,0.952545057,-2.409121486,-1.197042094,-1.326134515,4.338151093,-1.287519679,-0.503894914,-0.859581715,-2.586802663,1.920846568,0.025103677,-4.953179549,-0.56492483,0.279967989
392,1,0.060713138,0.34288003,0.210855797,0.824784657,-2.803990873,-1.180615453,-1.810089538,4.229066858,-0.669098027,-0.549932821,-1.19455296,-1.682256167,1.763823527,0.055700597,-5.133679674,-1.443139388,0.570604307
393,1,-0.053203937,0.47717182,0.293333963,0.619893804,-1.778548964,-2.54673133,-1.439498298,4.380304413,-1.357147263,-0.587917776,-0.824428662,-1.638263324,2.100901063,0.011200455,-4.497557488,1.148145506,0.930644966
394,1,0.156918469,0.921156057,0.519090089,0.586463273,-1.960349932,-3.637446493,-1.539428566,4.439907513,-0.9598555,0.153538184,-0.394854142,-2.9196067,1.64601101,0.343169304,-5.996571785,1.326484221,2.372314148
395,1,-0.012567967,0.641018379,0.284106496,0.342405211,-2.149980905,-1.193084418,-1.272262448,4.316219861,-1.155728632,-0.049368656,-0.613404341,-1.89193788,0.294322695,0.048244172,-3.206411247,-0.167143247,0.799378519
396,1,0.16604695,0.826041923,0.182705836,0.583950843,-1.763204314,-2.409831478,-1.059904762,4.490087986,0.16010045,-0.718155468,-0.584026168,-3.090075254,0.315386526,0.403319464,-6.373344948,1.098615363,1.419160064
397,1,0.169518888,0.81866215,0.289604481,0.592804893,-1.881290841,-2.411112965,-1.330934378,4.252474499,-0.48896631,-0.92082889,-0.359450987,-1.733999179,0.093014175,0.319511558,-4.903602033,0.809517758,1.624067729
398,1,0.256038277,0.804604229,0.238897578,0.451246038,-2.573603634,-1.096831688,-1.086504574,4.17360937,-1.083085767,-0.718253062,-0.057619282,-1.795685149,-0.245587103,0.215886899,-3.424566529,-1.093077648,1.581319211
399,1,0.097732323,0.851690062,0.318132388,0.867430673,-2.246816969,-2.886475465,-0.925793998,4.257767272,-0.794097132,-0.543068377,-0.417317172,-1.790103249,0.292446045,0.368410798,-4.996553508,0.518131479,2.569773101
400,1,0.377179088,1.083513273,0.397617756,0.77573741,-1.664631385,-3.328557483,-0.93066221,4.48461361,-0.609897103,-0.709702861,-0.407548756,-2.65561301,-0.070460945,0.497471809,-6.093661098,1.914854574,2.542491113
401,1,0.155478461,0.964626799,0.09926211,0.487632785,-1.55921525,-1.14506199,-1.618531827,4.213041055,-0.98548857,-1.493368684,-0.822527261,-1.239334646,0.19882319,0.300838767,-4.576336935,0.394853747,-0.120737742
402,1,0.176891131,0.647124936,-0.253750132,0.217492107,-1.21865399,-1.146938681,-1.480646576,4.058094134,-0.31961153,-0.981482892,-0.902568725,-1.845792142,0.537792857,0.09438991,-4.265117884,0.155117662,-0.973563932
403,1,0.232566551,0.510809161,-0.09025049,0.486220637,-1.650295647,-1.095856747,-1.597497461,4.110201145,-0.887352704,-0.843389581,-0.707844089,-2.955620945,1.957687322,0.081466514,-5.077888508,-0.378840074,-0.822902831
404,1,0.480732204,0.788998558,-0.039572164,0.657894678,-1.965481646,-2.555250472,-1.530746156,4.132169808,-0.81541106,-1.277297255,-0.47135458,-1.613028936,1.220789157,0.28215575,-5.393509713,0.016327894,1.152790715
405,1,0.36718023,0.740847629,-0.312385936,0.429037402,-2.413646525,-0.966727542,-1.932673865,4.071482526,-0.50847084,-0.646702225,-0.874252457,-1.557980415,0.609643692,0.306099716,-4.739209531,-1.838408904,-0.148946836
406,1,0.33976192,0.545116843,-0.298802636,0.508937187,-2.393537593,-1.017570346,-1.458250361,4.274429529,-0.751751847,-0.138647374,-0.685060473,-2.407330916,0.615124428,0.26873161,-4.388453196,-1.24339066,0.109316118
407,1,0.276238635,0.618243389,-0.34950564,0.832444252,-2.037886755,-1.493695438,-1.61472207,3.982312746,-0.824140439,-0.818849421,-0.818849421,-1.7888124,1.499442801,-0.005284158,-4.779497731,-0.895898664,-0.332116165
408,1,0.298944035,0.67534501,-0.242287103,0.60596907,-1.375032399,-2.782380169,-1.870353836,4.074283363,-0.942168316,-0.434049054,-0.510034961,-1.870353836,1.347495822,0.394786743,-5.002703674,0.908944889,0.096195796
409,1,0.283439158,0.72750555,-0.067629247,0.599776486,0.05984828,-3.180509434,-1.531850808,4.159677401,-0.852535107,-0.653638585,-0.667431907,-3.072295849,1.247923573,0.388620767,-5.72540413,3.568597872,-0.798687245
410,1,0.213194416,0.830435836,0.000151961,0.98536856,-2.361959112,-1.54954851,-1.337112973,4.354522661,-0.685485798,-0.710739665,-0.710739665,-2.690463179,0.683198045,0.370675295,-5.937390145,-0.366073289,0.844519495
411,1,0.477266238,0.920287716,-0.061104442,1.266042247,-2.155674865,-2.924807953,-1.234517943,4.378362099,-0.679071724,-0.519761279,-0.679071724,-2.592102199,0.843101551,0.245540831,-6.438434527,0.687608132,1.632779964
412,1,0.413676265,0.671588697,-0.190933054,0.923217838,-2.610881807,-2.819973605,-1.927213371,4.303867822,-0.864146019,-0.540919009,-0.681276367,-1.613600494,1.887879095,0.297152748,-5.91770892,-0.525498614,1.341265058
413,1,0.152293866,0.615486443,-0.387288286,0.605768193,-2.106195907,-1.319522668,-1.720533426,4.393119255,-0.861871807,-0.344289401,-1.020741703,-2.021638519,1.25499614,0.194426477,-4.872185224,-0.433036237,-0.430058759
414,1,0.052458229,0.799488587,-0.264394221,0.342759247,-1.760503448,-1.035719182,-1.767671937,4.489678613,-0.280523603,-1.209084427,-0.448317059,-2.096975684,0.349709753,0.239044185,-4.9843251,0.45028021,-0.512859064
415,1,0.258136462,0.862911365,-0.161817454,0.5564067,-2.35032358,-2.066555407,-0.975817175,4.511911184,-0.788894887,-0.867299593,-0.384523273,-2.43166922,0.491127797,0.548691274,-5.410793155,-0.186094603,1.611666865
416,1,0.481918814,1.085301386,0.053759096,0.847916024,-2.068502443,-1.375355262,-1.172414418,4.500172201,-1.089236912,-1.084553062,-0.36375435,-3.617315733,0.502199567,0.472114814,-6.278995089,0.13661549,0.781298874
417,1,0.263667926,0.846063743,-0.060733247,0.561027874,-2.462573298,-1.030253115,-1.439184431,4.186016941,-1.006320348,-1.079908705,-0.440929761,-1.934505868,0.594294975,0.388384491,-4.728475938,-1.326083103,0.653425697
418,1,0.29854458,0.468983661,-0.34322288,0.874448769,-2.23325257,-1.088614459,-1.389065132,4.099409059,-0.838839085,-0.9173107,-0.326935875,-2.464581706,1.190159985,0.109806631,-4.659147143,-0.925917256,-0.159836723
419,1,0.36007791,0.989413578,-0.969664281,0.459511807,-1.89805542,-1.680142918,-1.619107028,4.253862882,-1.018970042,-0.925959847,-0.347721547,-1.675414322,1.31907976,0.095164946,-4.508063374,-0.62157684,-0.678654197
420,1,0.21923394,0.733368998,-1.225845116,0.691766597,-1.934740654,-1.815195503,-1.583636755,4.08743783,-0.97496481,-0.679712679,-0.351027633,-1.67727236,1.900092713,0.069523968,-4.417373196,-0.909926718,-1.058106938
421,1,0.277666237,0.944702274,-1.127359161,0.831077248,-1.93619074,-2.792967344,-1.518225469,4.379406067,-0.57376386,-0.197712638,-0.161878185,-2.472495449,1.228009712,0.400704626,-5.696609677,0.227965267,0.038257697
422,1,0.568640826,1.054012485,-0.83731458,0.786460496,-2.31819736,-1.846211569,-1.203836714,4.321595474,-0.597700911,-1.076837023,-0.437884493,-2.47234804,0.82280272,0.376000729,-5.979678926,-1.061015452,0.41523225
423,1,0.679834065,0.846469026,-1.23165586,0.835206899,-2.10923208,-0.812253244,-1.558699007,4.224070031,-0.638038275,-1.391083597,-0.710358937,-3.077482551,1.680694804,0.37883413,-6.511935781,-1.783277687,-1.555508677
424,1,0.373729114,0.80937628,-1.07099404,0.875400253,-2.013037268,-1.091542708,-1.593183422,4.085369153,-0.648721813,-1.011766206,-0.751616237,-2.647095532,2.043500074,0.034375031,-5.786025113,-1.483934913,-1.524105704
425,1,0.60784143,1.021997522,-1.237712521,0.875479439,-2.266296205,-2.786830643,-1.551642819,4.285156731,-0.757399522,-0.55236772,-0.332886219,-2.357267983,1.772678624,0.413334641,-6.251525387,-0.890985753,0.208907456
426,1,0.500460684,0.82597423,-1.440539471,0.872278798,-2.38581774,-0.938898757,-1.317058415,4.039813697,-0.806232791,-0.591610289,-0.74169427,-2.38581774,1.339521266,0.271970626,-5.167822965,-2.518112724,-1.254515276
427,1,0.604019925,0.800981894,-1.327893105,0.903573306,-2.166222296,-2.437375066,-1.436261142,4.184379785,-0.710518483,-0.421379746,-0.701810156,-1.333313173,0.845014164,0.393907775,-5.063356466,-0.929914568,-0.087223738
428,1,0.563605794,0.814829811,-1.594523258,1.125195687,-2.375963046,-1.682815865,-0.974401212,4.135393593,-0.571464551,-1.212812236,-0.944548249,-2.316243811,2.045654056,0.190169044,-6.289100652,-2.130658186,-0.7855926
429,1,0.371393081,0.741907625,-1.742416104,0.81171649,-2.090140218,-1.630086919,-1.302583353,4.066440132,-1.031937467,-1.401955826,-0.835963821,-1.396993037,2.493411833,0.326480524,-5.378780376,-1.979058635,-1.470702633
430,1,0.454187792,0.859652901,-1.571697645,0.658382721,-1.695634546,-0.999021157,-1.535549131,4.092667778,-0.848336686,-1.529649409,-0.599339756,-1.697874619,1.712483278,0.049935541,-4.851028609,-1.289525745,-2.185499752
431,1,0.704152175,0.986371885,-1.342374034,0.90637808,-1.634080257,-3.053164441,-2.047642575,4.200541819,-0.50371927,-1.498534765,-0.354042871,-1.020639819,1.478717949,0.293224704,-6.066313213,0.348693849,-0.563274187
432,1,0.547424003,0.879372175,-1.32523251,0.77550836,-2.029552991,-0.851762673,-1.605534475,4.312865108,-0.623786526,-0.775186173,-0.514302294,-3.573750382,1.618036194,0.319143454,-6.23968653,-1.432005564,-1.785845035
433,1,0.591195701,0.927440432,-1.335005493,1.193124637,-3.548759373,-2.18778282,-1.197384116,4.270676026,-0.703849989,-0.61756562,-0.601692271,-1.825992775,1.994463037,0.23656598,-6.197830737,-3.225256954,1.105984728
434,1,0.634703396,0.751764149,-1.019022196,0.935476304,-1.794730978,-3.890701821,-1.723554699,4.188544392,-0.878440246,-0.117174893,-0.935791542,-1.548896015,2.280859588,0.347261969,-6.074522647,0.225827129,0.419257667
435,1,0.453247112,0.630459942,-1.153212391,1.270372368,-1.095434591,-2.329083163,-1.600429294,3.988146764,-0.761471766,-1.175769739,-0.781777032,-1.00172058,0.911719184,0.036533292,-4.754068575,1.079863819,-1.459813446
436,1,0.792775294,0.764050719,-1.188785198,0.630519326,-1.238657028,-2.671471405,-1.372188421,4.300710782,-0.390547809,-1.34654599,-0.616127415,-2.401807838,1.459878353,0.306242363,-6.166339503,0.618111643,-0.730467147
437,1,0.561990268,0.716827525,-1.504712248,1.065578224,-2.456433417,-2.210598454,-1.391157549,4.380336374,-0.485088371,-0.381098657,-0.52705257,-1.676958153,0.964780862,0.168472733,-5.173921372,-0.937782808,-0.213794962
438,1,0.192640753,0.670973907,-0.724579779,1.067567212,-1.791152714,-2.224016797,-0.896720776,4.152568418,-0.685806394,-0.113803596,-0.494945709,-2.89654469,1.301117486,-0.064532547,-4.918712261,0.138883263,-0.032652215
439,1,-0.920227303,0.432197854,-1.535788247,0.980170606,-2.000251695,-1.936058538,-0.832278279,3.99713451,-1.043890633,0.796220796,-0.42910675,-1.734916922,2.146035122,-0.02632415,-2.890982571,-0.73704221,-1.212823254
440,1,-1.256239855,0.491766617,-1.278939443,0.757165785,-1.728740365,-1.415390546,-0.776310586,3.991964777,-1.088993961,1.19999704,0.024278276,-2.200345275,1.061933825,0.163769008,-1.952063028,-0.145397068,-1.333047375
441,1,-1.100867499,0.427341658,-1.214886077,0.580490032,-1.84258935,-1.274605312,-0.585311701,4.011029404,-1.198119218,1.014036875,-0.057640349,-1.755955118,0.869675186,0.046808589,-1.309682854,-0.457653483,-1.013198708
442,2,-1.250277113,0.440783854,-1.182531125,0.465035202,-1.390506454,-1.222625582,-0.681358933,3.931690186,-1.057496426,1.016632377,-0.114963458,-1.495269777,0.561529288,-0.021155908,-0.86884559,0.181929747,-1.536589377
443,1,-0.840927759,0.648929923,-1.136622201,0.546746864,-1.829769382,-1.97898178,-0.746119966,4.02582724,-0.995999674,1.008382244,-0.216378895,-1.53961512,0.756280985,0.122485519,-2.074765563,-0.301414355,-0.39434756
444,1,-0.950635394,0.526483848,-1.263074431,0.624634655,-1.816115574,-1.460817724,-0.910895066,3.950397596,-1.093587749,0.893157121,-0.140993008,-1.386480105,0.78759296,0.109270849,-1.678283668,-0.502811816,-1.108768005
445,4,-1.267981137,0.404692365,-1.270298635,0.410758242,-2.20650801,-0.068881297,-0.999580994,3.948777134,-1.436509371,2.366004495,-0.379861282,-2.068548566,0.655185557,-0.059850322,-0.223420571,-1.840493241,-2.062853225
446,1,-1.274002799,0.439101888,-1.359616552,0.608003548,-1.797731828,-1.506808261,-0.613431789,4.059669336,-1.128682199,1.130861143,-0.169425431,-1.390824758,0.784712612,0.133852321,-1.289310342,-0.189996181,-1.05585643
447,1,-1.158790823,0.43737762,-1.174827822,0.517880839,-1.589573739,-1.508993252,-0.605689716,4.072317794,-1.101379915,1.197550438,-0.149672328,-1.669616446,0.493358208,0.179792337,-1.309337306,0.202258003,-0.993407021
448,1,-0.919466393,0.54881054,-1.028068403,0.64143375,-1.561514473,-1.554161499,-0.732302212,4.292213754,-1.308561372,0.844066719,-0.421932599,-1.599112887,0.540276916,0.090544553,-1.896732525,0.754790993,-0.909552079
449,1,-0.52106188,0.64524849,-1.335161671,0.582600925,-1.836508551,-1.226948086,-0.752148285,4.117273722,-1.148089511,0.426138591,-0.586444639,-1.364149208,0.733146698,0.078608882,-2.293463229,-0.753662454,-1.161787407
450,1,-0.299006819,0.801114335,-1.38859988,0.761124385,-2.013427817,-2.254018282,-0.687070421,4.094071208,-1.150086832,0.804876567,-0.548543181,-1.544997752,0.886679762,0.273947857,-3.145824677,-0.804248315,-0.185453766
451,1,-0.518894283,0.598044725,-1.125852455,0.557273173,-1.779083028,-1.98605372,-0.800430054,4.0771717,-1.191296363,1.210981038,-0.34193025,-1.53358257,0.706547997,0.029205743,-1.897665927,-0.191900971,-0.478223568
452,1,-0.288141412,0.665125363,-1.276472576,0.48832011,-1.622022031,-1.62628643,-0.461534338,4.042193571,-1.034235366,0.901491396,-0.4095746,-2.372077344,0.622302665,0.0999844,-2.488860915,-0.604145372,-0.804951834
453,1,-0.251534884,0.661435424,-1.145966822,0.374196713,-1.828361211,-1.449998032,-0.428786442,4.012700083,-1.257351452,1.013621372,-0.613750008,-2.570833458,0.953873354,0.238298455,-2.681516964,-1.33332001,-0.606433935
454,1,-0.18956969,0.732521638,-1.424439537,0.435622911,-1.906934654,-1.427893772,-0.413465781,3.955362468,-1.2772093,0.889119603,-0.537542104,-1.884834307,0.681795017,0.105357886,-2.122950498,-1.585382076,-0.744895446
455,1,-0.205931832,0.715855577,-1.572732398,0.325159489,-1.726883078,-1.74048873,-0.46006237,3.775220519,-0.89319087,0.675506584,-0.506824136,-1.523758394,0.785422546,0.114667056,-2.191225175,-1.696329197,-0.863395226
456,1,-0.171111671,0.599209951,-1.446740464,0.414505582,-1.900995736,-1.059428551,-0.550328553,3.707394888,-1.12167086,0.686016136,-0.498581993,-1.465971826,0.67008861,-0.019243229,-1.606676038,-2.15424689,-1.176851235
457,1,-0.123220111,0.739166485,-1.336409571,0.41117868,-2.257340682,-1.450726398,-0.629469068,3.740922408,-1.148445526,0.609500579,-0.409069002,-1.239417305,0.786073722,0.055271491,-1.980468767,-2.500019699,-0.347470349
458,1,-0.296729023,0.679566944,-1.307234044,0.548216449,-1.594916116,-2.439540178,-0.531729876,3.912274793,-0.891778843,0.910855672,-0.188740385,-2.088488492,0.910855672,0.131858503,-2.696165539,-0.409996733,-0.301185679
459,1,-0.247511114,0.662197553,-0.975950465,0.316246573,-1.817439984,-2.329768237,-0.208002071,3.789388318,-1.158660447,0.898685631,-0.151945365,-1.926812541,0.788913319,0.24037294,-2.135226323,-1.149491414,0.55267061
460,1,-0.273347401,0.626707369,-1.124397611,0.407552806,-2.06510687,-2.042883734,-0.323261793,3.787014888,-1.178464833,0.90386605,-0.128064172,-1.577009498,0.723504486,0.1555611,-1.807949125,-1.581685272,0.345228089
461,1,-0.338748659,0.635560916,-1.263741775,0.255360709,-1.934016294,-2.285678696,-0.030634548,3.767284041,-1.380882344,0.970492913,-0.155747755,-1.170537106,0.692035072,0.103084093,-1.07277815,-1.488557413,0.485983783
462,4,-0.461958138,0.448018284,-1.30251061,0.154187391,-2.097104407,-1.965528049,-0.357003796,3.646215904,-1.297815766,1.312047365,-0.111801856,-0.458917082,0.455347307,0.032490456,-0.040534669,-1.947951852,0.159450154
463,4,-0.500741948,0.537981284,-1.148573932,0.18186422,-2.011463887,-1.08127025,-0.164585119,3.679908567,-1.434850523,1.433112218,-0.009983887,-2.292501417,0.680795628,0.062965112,-0.732685328,-2.224041687,-0.459346932
464,2,-0.815281249,0.465652597,-0.981457975,0.211872076,-1.900194693,-1.572507286,-0.285058759,3.740176969,-1.633131908,1.598660143,0.234333958,-1.233936412,0.304259921,-0.069083697,0.473498947,-1.068825077,-0.024752748
465,2,-1.172538579,0.336736875,-0.963375984,0.114215279,-1.613329556,-1.978789329,-0.112821853,3.777723782,-1.508260628,1.726240515,0.441765523,-1.163201443,0.275593662,-0.055952456,0.953446876,-0.14461697,0.110235606
466,3,-1.568563512,0.132105717,-0.880403873,-0.018569327,-1.405920212,-1.58107932,0.017213594,3.818984989,-1.591205988,1.8463863,0.746382678,-0.980224208,-0.106829443,-0.220296546,2.37010775,0.551755928,-0.212715561
467,3,-1.694115722,0.060818751,-0.924595563,0.147105559,-1.491282864,-1.976520737,0.12547163,3.872288211,-1.686210543,1.936133648,0.873272661,-0.624127928,-0.072059346,-0.243778995,2.632851051,0.955576137,0.174281462
468,3,-1.685817028,0.076547354,-1.065809484,0.029182891,-1.685817028,-1.246506345,-0.119617966,3.78408011,-1.680791892,1.759642269,0.72685292,-0.815398806,0.630526881,-0.319237137,2.364828414,-0.220701801,-0.657637196
469,2,-1.534297666,0.145627625,-1.109139129,0.283763614,-1.905741898,-1.443118376,-0.148600142,3.86107494,-1.666806738,1.764804437,0.656275297,-1.216060925,0.737262156,-0.198794276,1.418645487,-0.355837498,-0.377604937
470,2,-1.451438111,0.20549042,-1.16148589,0.341457076,-1.841119352,-1.574633495,-0.085810387,3.836541918,-1.486123669,1.558174654,0.535501803,-1.307731391,0.727437327,-0.099241246,0.809102165,-0.38716139,-0.342782025
471,3,-1.495848485,0.176901707,-1.120610521,0.222082287,-1.927805208,-1.204903767,0.02097713,3.94088484,-1.616085509,1.891601971,0.647416453,-1.061043168,0.064472413,-0.240909237,1.931566565,-0.286838149,-0.291205719
472,4,-1.314644531,0.239488536,-1.000416278,0.09864758,-2.051400517,-1.752157622,0.499436611,3.73667323,-1.515315227,1.954733923,0.577919637,-1.073482474,0.109424514,-0.248718999,1.911808525,-0.982332809,0.761068349
473,4,-0.80632285,0.420949598,-1.131936145,0.133025072,-2.09572921,-1.723855047,0.348183383,3.480833955,-1.563512397,1.650909078,0.324438698,-1.016829463,0.316396837,-0.22185019,1.250469947,-2.081057601,0.565961758
474,4,-0.744219521,0.427289353,-1.009979374,-0.028512569,-2.83282943,-1.492303488,0.338623716,3.542966185,-1.410355413,1.722154881,0.667180762,-1.279683434,0.215195638,-0.100514607,1.139633252,-3.290264726,1.460501419
475,4,-0.886101142,0.361299883,-0.955285017,-0.114558023,-1.837077432,-1.668693383,0.173433026,3.597565862,-1.4656332,1.915393945,0.723069355,-1.412194238,-0.172443815,-0.10962583,1.636629488,-1.236663597,0.493686517
